app,user,platform,target
Verified Ax,06a5bc1c-2ff8-493e-a8d2-d8d0fa662c6e,android,0
"MacGuffins, LLC",367fe030-10d1-4166-906b-bf5b5f99c051,ios,1
Socks Crunch,83545828-f726-4086-8dc7-edc339a6baae,ios,0
"MacGuffins, LLC",fe9f09bc-21da-4c4f-a37f-0665a5f9bf17,android,1
Verified Ax,f8d7173a-22eb-47e5-8adb-8681b03ce7ea,ios,1
Verified Ax,0f2c0af3-8980-4af5-9ca0-afc3aacf0877,ios,0
Verified Ax,a9c195dc-34f5-41cf-9a8a-bd454668baef,android,0
Kinetic Bond,5ac6a9b1-37e8-4598-b3e6-93f7143428af,ios,1
"MacGuffins, LLC",b8dd66df-23a4-4973-b8d3-16bb30355dc4,ios,0
"MacGuffins, LLC",c900b9e4-2a58-44ee-a6f3-f4c0fe5c4e11,android,0
Verified Ax,c97700b1-9e76-42bb-ac92-3d7f37ea3fe9,ios,1
"MacGuffins, LLC",596173dd-f6a6-4496-aa01-17d0881ad7af,ios,1
Verified Ax,f4324a9f-3b7d-41c0-bc55-246615bbacb4,ios,1
Verified Ax,5b46e3ea-4a45-4cfe-839e-12491d57a828,ios,0
Verified Ax,eb9890af-aa92-4df1-9789-ab1cd3540f4b,ios,0
Verified Ax,7ab53257-82eb-42c3-9419-46e8296e7aa6,ios,0
Kinetic Bond,b648ffda-2258-4201-9b73-e399bfeecc2e,ios,0
Verified Ax,9edb8e7c-723c-4287-a599-67ac789076c9,ios,0
"MacGuffins, LLC",bad167f1-8782-440f-907e-7c889b4f9fcd,android,0
"MacGuffins, LLC",a22370a5-ece8-4885-b7f4-d426e3a020c2,ios,1
Verified Ax,ea57c068-111f-4966-b7cf-d9e7e1d0bace,android,0
"MacGuffins, LLC",117190b2-f831-451c-991c-a68640d55088,android,1
"MacGuffins, LLC",ea146898-be62-4cd7-92f7-e9ec850af7ad,android,0
Verified Ax,bd2d0db8-04c1-43bd-9efd-c5e6c59e9213,ios,0
Verified Ax,8484baff-a9c9-49e2-ad20-e70fe3fac939,ios,0
Verified Ax,e7c1eac3-a777-4008-a698-8dabc697d757,android,0
"MacGuffins, LLC",f83d68e5-287e-4c09-acdb-3d83f40fc400,ios,1
Verified Ax,678ff4be-84aa-486a-b10f-ec4b5c8fbe6e,ios,1
Verified Ax,e888a6aa-df24-4918-989f-081da7f0fae7,ios,1
Verified Ax,17e1165d-2cd2-4f6e-aa18-a3f5c86caa34,android,0
Socks Crunch,273248eb-6f8e-4e0c-bb24-9d627d9924c2,ios,0
Verified Ax,0cad9cc2-0c87-42a0-8d1c-c2bec712fd69,android,0
Verified Ax,92e0b9e6-bcd9-4032-bb77-e9b1fc4820d6,android,0
Socks Crunch,24897fe4-75fc-48e7-ba2c-b3b6d64e2e7b,ios,1
Verified Ax,15677606-a25c-4a2f-9d79-4d977eb3b142,android,1
"MacGuffins, LLC",cc8bf435-81d5-43d8-841b-bf281a027b6a,ios,1
Organization Four,dee37cb2-28ec-4347-b773-c8952235313f,ios,1
"MacGuffins, LLC",c14730f5-cffb-4315-ba79-249966cf755e,ios,0
Verified Ax,6a2028df-1419-4d73-883e-983d1dbd7777,ios,1
"MacGuffins, LLC",d95c71a2-2504-4f37-8fa4-252c9ce3855f,android,0
Verified Ax,098ebd0b-c9f6-4a28-8f92-f3b1cb481dc1,ios,0
Verified Ax,3816be98-ec4d-47dc-8d0f-a50c0c6d9919,android,1
"MacGuffins, LLC",f6227054-05f1-4b68-9cfd-e9d0379ad60b,ios,0
Verified Ax,f12021b7-e765-4790-b946-59ab92c93c3c,ios,0
Verified Ax,62536acf-9bd6-47c0-a8f1-b521826b5d2c,android,0
Verified Ax,45e6e531-c1c7-426b-92ba-78fb4b530d78,ios,0
Socks Crunch,8b14a4b8-2a61-485e-a6d7-ff1cb0c8aee3,android,0
"MacGuffins, LLC",4f6a7c75-e36c-4cbd-8f15-f22acc6c5b9e,android,0
Verified Ax,e3ef2faf-5a67-4dae-875e-2a7b4ee30844,android,0
"MacGuffins, LLC",7b174805-ce19-44c6-a0f0-e13f4973e33c,ios,1
Verified Ax,bdb02d6a-30db-4c32-a392-cb059356929e,ios,1
OnTheGo Cap'n,e56b9510-8e53-4045-ae58-6aa284c60f92,ios,0
Kinetic Bond,e5e02f52-7422-4c1c-8f10-e34803f19c90,ios,1
Verified Ax,4d47d89b-856d-49f3-9051-8103566128e4,ios,0
Verified Ax,46f6dd8b-4544-41da-b996-cf1e5b9932b7,android,1
Verified Ax,6176d4f5-d741-4b5b-9546-323b460aee6f,ios,0
Verified Ax,d1b565d1-71d1-4628-a16a-af9975fc64a6,android,0
Verified Ax,a60175a2-4620-4f29-8687-7c52a3920600,ios,0
Verified Ax,0c580141-2aea-477f-97e8-e8bcf757c98c,ios,1
Verified Ax,ca6e172e-c3ee-4022-a209-dfa82fbee1f9,ios,1
"MacGuffins, LLC",643ac71e-d3c9-4f95-884d-6b5c8c84195b,android,0
"MacGuffins, LLC",19e7c662-0054-41b8-a8da-48715f11cc7c,android,0
Verified Ax,ad1ba1a6-8b56-4f89-99e3-cce9920a5b56,ios,1
OnTheGo Cap'n,2b6adc51-fdcc-4828-9180-3b2c47e5fedc,ios,0
Organization Four,49cd96e6-68de-4505-af67-0ef1388221f5,ios,1
Verified Ax,3fe58e9f-d521-4e44-94f5-e995155543d4,ios,1
OnTheGo Cap'n,58f95e2c-27bf-402d-9a80-1f9f92f3b285,ios,1
Verified Ax,0902044b-92c9-4c4a-a17b-6a84fe5f975a,android,0
Verified Ax,ca7d3bcc-e9d2-42fe-8204-66a23c4584de,android,0
Verified Ax,f578135b-47e0-44e5-8d97-4d8230bd1bac,ios,0
Kinetic Bond,b514293a-ed77-463d-b597-ede7e435d1e5,ios,0
"MacGuffins, LLC",7d7aeea3-1cbb-463c-bc0f-69d04d435694,android,1
Verified Ax,a85f3c8a-642e-48af-8fd3-ac12a96481fe,ios,0
Organization Four,257367d1-c3f6-47dd-a1c6-5eb051abe3b0,android,0
Verified Ax,98f2c335-15d3-4209-8201-e7fc7167f4eb,android,0
Walnut Forge,d21899b4-b76b-4a13-93fb-c493f1a3fde0,ios,0
"MacGuffins, LLC",10c5909c-8ab2-4619-82e4-eed9d07d3325,ios,0
"MacGuffins, LLC",b209d04b-9600-40fd-a5cd-8ab067ed28eb,ios,0
"MacGuffins, LLC",f5ef9eee-6982-4b6c-9f95-33d8a60bed10,android,0
Socks Crunch,d7d78eac-c109-408b-8113-e50a6071b74d,android,1
Verified Ax,b9f66546-7f3d-450d-a1d6-2ca5cea48dbc,android,1
Verified Ax,b1db8250-ad5c-4d07-9dbe-3eb7cb5b1ca1,ios,1
Kinetic Bond,9c8c5f89-7305-4b40-9bab-b61210e48397,android,0
"MacGuffins, LLC",600138ff-9340-4ba6-b4e0-75e7657bcbae,android,1
Verified Ax,d1f3419d-799d-4070-a61c-f02e220814a6,android,0
Organization Four,5ab64169-9a89-4487-a4d0-3f5765b9103a,android,0
Verified Ax,532744a8-d8a3-4aa1-bf47-35a27c5e6fb1,android,0
"MacGuffins, LLC",48cbc757-3b27-40e1-af4b-0a2a22eb9ac5,android,1
OnTheGo Cap'n,15c6f30c-15e7-45c9-aa53-2a5a90c3700b,android,0
Verified Ax,2c244b00-e25c-45d7-8f1e-443f699122cb,ios,0
Socks Crunch,543620d5-a96e-4d17-874e-d044a4eec54a,ios,0
Kinetic Bond,9fe18a79-6cb6-49be-8367-b3b1bfefbe5c,android,1
"MacGuffins, LLC",33cacf6e-5178-4e63-b79c-93149510cc63,ios,0
Verified Ax,507a0c59-ea65-46de-a133-e701357e2bad,android,0
Verified Ax,72378942-188c-4e89-83af-7a092dd4f747,android,1
Kinetic Bond,0181a739-b34f-461a-9285-4a636d8973f8,ios,1
"MacGuffins, LLC",6f37a240-571a-4716-9204-ae8da436b033,ios,1
Verified Ax,1872fdee-f07a-4156-9508-bcc7adbe934f,android,0
Verified Ax,f9d0aa82-fcf8-4873-b7d1-4027994535b4,ios,0
Verified Ax,08b1288c-884c-468a-8b00-bcdb37ef4820,ios,0
Verified Ax,329a264e-7436-48b6-95fa-c7c6ff33ad42,ios,0
Walnut Forge,97007a88-4c82-4689-a407-606ca1d90f0f,android,0
Verified Ax,f5b676dd-2750-4691-84dd-614151b33a91,android,1
Verified Ax,046b434c-6fe8-4a1b-9db1-5ce44b8ed0d4,ios,0
"MacGuffins, LLC",b92fd24f-b053-44c2-a984-681fa14fd987,ios,0
Organization Four,bd4e5751-1a0f-46af-8044-8bd863927b39,ios,0
"MacGuffins, LLC",f3912aa8-3bbe-4860-9ea2-1c2b2a203451,ios,1
"MacGuffins, LLC",37cd84ec-83e5-4ff3-a595-6a9042112f71,ios,1
Turtle Lucky,0e79f28b-1be0-489e-bdd8-8318ddec7c8d,android,0
"MacGuffins, LLC",92d9dd4c-ce40-482b-99b4-d1532cad1fcb,android,0
Verified Ax,4c697e9b-1765-420f-bf91-6387059ba433,ios,1
Verified Ax,87304eed-6b5e-4fee-adbd-2d31a86ceedc,ios,1
Socks Crunch,f469694b-739d-435f-a1d9-20e5fc120e43,android,0
Walnut Forge,94c378fb-6d9f-4f2e-bae6-04ef5da9e150,ios,1
"MacGuffins, LLC",2c8b9f15-4f63-4509-ad24-e53cb22abcfb,ios,1
Organization Four,07f1f2f2-33b5-4af5-bee7-55b052443e03,ios,1
Verified Ax,88ae26f1-c9f2-43b4-9518-28b574fa0e4d,android,0
Kinetic Bond,01b68332-6864-46c7-98e5-9fe5138836ea,ios,0
"MacGuffins, LLC",16999b19-c0a7-4cb1-9d20-5f9df0bfbce5,ios,0
"MacGuffins, LLC",2c7beeb6-0ead-43f0-893a-aa758568a118,android,0
OnTheGo Cap'n,c8e9dd17-1ab0-4a75-ac2c-98ced353457c,ios,0
"MacGuffins, LLC",542a8a5e-ecf8-425f-8cc4-17eef5d8af70,android,0
Verified Ax,c3213992-e3ce-4b38-a623-e453b0858a6e,android,0
Verified Ax,73123746-a6cd-4696-b176-6598e0979d42,ios,0
Verified Ax,e13df27f-c545-40ca-b143-c52a343a0724,android,0
Verified Ax,aa0c3a34-e3ba-41ef-92b4-b2dfcaa2cef0,ios,0
OnTheGo Cap'n,98e1c070-7a10-4cf7-8346-46adbd13600d,android,1
Verified Ax,e69e0175-e670-48ec-81d5-3e0fa44b73e1,ios,0
"MacGuffins, LLC",0ad708c4-9e9f-4875-a9b7-12a3d0ecc8b4,android,0
Kinetic Bond,1bdb8d46-563f-41f7-b3c6-c89fd75bbb47,android,0
"MacGuffins, LLC",32a5ce3c-b32a-4c0d-bd5e-9da95957fa60,ios,0
Kinetic Bond,8a53acb4-96dd-416e-a9a7-fef5dbf76acf,android,0
Socks Crunch,c6e5c192-82d5-4181-b536-8492e711fcfa,android,1
Walnut Forge,ce243c29-3fc0-47eb-b36e-3d6069ce056f,android,1
"MacGuffins, LLC",de67d73c-3813-436e-884b-b51de5bd066c,ios,0
Organization Four,c1c239f0-d828-41f9-a117-58feef514f55,ios,1
"MacGuffins, LLC",564a4d43-8551-42bf-9c31-541361178fff,android,1
"MacGuffins, LLC",a99fa76c-92c7-42d8-b734-476d1a1274a1,ios,1
"MacGuffins, LLC",5643e419-6cda-42f3-ab36-909bee5ccc5d,ios,0
Socks Crunch,7d54bf44-2ff1-4ea9-ab17-aff28e7f3824,android,0
Verified Ax,3ee80548-8da4-41b8-9fc5-be20e82f247e,android,1
"MacGuffins, LLC",7ffc5f50-616d-4f12-9d3f-aeed5616d015,android,1
Verified Ax,f6f6a2cd-825d-4022-8ef4-c24fef92e194,android,0
OnTheGo Cap'n,3125fea6-d1a0-4079-8988-ca5303dc411a,ios,1
Verified Ax,a96bf870-967b-46b5-9203-300df25280e4,ios,0
"MacGuffins, LLC",846e5485-db90-41f6-9b73-07d62d366071,ios,0
Verified Ax,f7afadc5-91db-4e53-9bd2-3df40f7d1e6b,ios,0
"MacGuffins, LLC",366affe9-0c80-423f-ab36-cec48196031e,ios,0
"MacGuffins, LLC",eba06500-8acb-4f05-b5fb-974d37f5d469,android,1
Verified Ax,982de8a2-c9f2-4c22-8323-27a7f0f95d6f,android,1
Verified Ax,afbd8071-4866-401d-8081-cd36ad37e234,ios,0
Verified Ax,a1680e16-2e90-4806-a633-1e066634de13,ios,1
"MacGuffins, LLC",1ad15c70-a7e0-4a74-b293-7dd8f8648cac,ios,0
Verified Ax,a46e2378-6d89-4e67-aae6-0124e011e373,android,1
Organization Four,94e25332-7307-4ec4-aee3-d48b57a19fd5,android,0
Verified Ax,1e71f3d2-0b75-4b58-b99f-abf82a8aa251,android,0
"MacGuffins, LLC",f9f6b9ca-c737-4d65-90c7-ebccf29d990a,ios,1
"MacGuffins, LLC",7030fb38-a280-4e76-857f-e8da0a0112a3,ios,1
"MacGuffins, LLC",7a32a003-4b42-4e8c-8e63-0706312ba344,android,1
"MacGuffins, LLC",cb56ef2f-c6b6-4180-820d-c4e63ab300c9,android,0
Verified Ax,9a62bbea-3881-49ba-8a4a-98ad96c8e8f2,ios,0
Socks Crunch,5b7ee967-6ed4-49be-b312-9408ca3a6860,android,1
Verified Ax,bf6b9b45-c666-4de5-ba1b-3f30ec2f36e1,android,1
"MacGuffins, LLC",d07bca6a-2ddb-46ce-a168-266c191ba689,android,1
"MacGuffins, LLC",cde117f7-d865-4598-b0d9-22c0e636010f,ios,0
Verified Ax,fc23c94c-797e-41e3-83f1-ee576cb1dee5,ios,0
Verified Ax,2c1d60c7-e972-4f2a-9da4-8aa2928c5d93,android,1
Verified Ax,ae191294-66d0-46ff-bce3-d6e96313bf8e,ios,0
"MacGuffins, LLC",fd3a89c4-ea33-418c-bb51-d98fef6843c1,android,0
"MacGuffins, LLC",6be47afb-0faf-4557-a35c-1e8491cc9045,ios,0
"MacGuffins, LLC",5c55c9ea-9894-415c-9b51-18f81f077032,android,0
"MacGuffins, LLC",b66feeef-2f0c-403f-9ece-92e0e6ef2fa2,ios,0
Verified Ax,6725e7a5-5cbf-4aed-a0d1-389d99474f52,ios,0
Verified Ax,2f4658fd-aeee-4efb-8a93-97e5721b5570,ios,0
"MacGuffins, LLC",7ab60d81-92ed-4296-bafd-fa1147583337,android,0
"MacGuffins, LLC",77586997-5771-4fbc-ad1f-00dcc3b1506f,android,0
Verified Ax,4027d3cf-1e43-4dbd-ba12-a802625514f0,ios,0
Verified Ax,11f35006-f580-4395-b39f-b5d1296a8991,ios,0
Verified Ax,063a6cae-9030-4609-a0d0-c443fd3ad56c,ios,1
Verified Ax,1ac152a1-d4ad-4f1d-879c-8a70f4a610da,ios,1
"MacGuffins, LLC",9a471a9d-a2ee-4f73-8aed-c374dfa50b41,android,1
"MacGuffins, LLC",73116f70-52f7-4f4b-bbe7-8005122dc745,android,0
Walnut Forge,9c2c4c84-fa3b-4d02-ba8c-c71e2656d835,ios,0
"MacGuffins, LLC",b468ad41-008e-4e16-a8ed-0e961e3b5a8b,ios,0
Walnut Forge,b2cef01e-a8a5-434c-9b59-44825c20ade0,android,1
Verified Ax,b156859e-7c16-4bca-82a5-435680c1ec9e,android,0
Socks Crunch,ecf6d0f4-94cd-435d-ad32-db0703310074,android,0
"MacGuffins, LLC",a301cb9c-61e1-43cc-89e5-b66fe900c948,android,0
"MacGuffins, LLC",5554c461-91c4-4e5b-8eb4-192003865117,android,0
OnTheGo Cap'n,4c0cba82-b783-48b5-91ca-c414b02fdbcc,android,0
Kinetic Bond,9114619a-756a-4eac-b91e-774ea384dcf5,ios,0
Verified Ax,d9fa1b04-3bd3-4841-a969-c611543b83e5,ios,1
Kinetic Bond,67d0cdf5-be32-4584-997a-3093c27c371c,ios,1
Verified Ax,5237d116-673d-4afd-92f1-8efe4aedd9b3,ios,1
Verified Ax,718cc5d1-ddb0-41ce-b384-9e58e45e68ad,android,0
Kinetic Bond,e8e95e29-0cc5-4764-9050-a72b3710c75a,android,0
Verified Ax,1f08e7fa-07c2-46a0-bf98-6086988c36a8,ios,1
Verified Ax,727f3503-5347-4fb5-85e6-2664a7462222,android,1
"MacGuffins, LLC",eb554e70-6242-4029-91db-f93b789b076c,ios,0
Verified Ax,edac6cab-dc78-4912-b36f-71b543e7ff09,android,0
Verified Ax,acde9a28-5182-4288-ab60-878a895dcffa,ios,1
Verified Ax,8202e747-0e21-4dc2-83ca-f49b75330dc3,ios,0
Verified Ax,6e94b0b7-d3a2-46bc-9296-ffa36b55779d,android,0
Walnut Forge,4298d5ce-d210-433f-af9a-df2d3081d73b,ios,1
"MacGuffins, LLC",37562012-8d58-435c-baa8-0e5fe2962590,ios,0
"MacGuffins, LLC",0dcfd62e-e6d2-4860-96e9-17f5070ecffe,ios,0
Verified Ax,769e2ad1-80b0-4286-878a-2e7df41a5286,android,0
"MacGuffins, LLC",9a4f4d56-fee8-433a-96e1-f153df6e535c,ios,0
Organization Four,862f7da6-ff52-4108-afad-028843e9d0b8,ios,0
Verified Ax,1d969ca7-3063-4657-8e07-896ed0ccd23f,android,0
Verified Ax,e7fa2417-5c08-4da3-b6c9-ac6d6b910072,android,0
OnTheGo Cap'n,87d2e1f7-cb8a-4a16-95b8-0da0a5e558fb,android,0
Verified Ax,3fea1f04-c60a-4527-b33a-4eb9cbf2a26b,android,0
Organization Four,1b01947f-ecbd-4f83-be4b-a44bf8af2c3f,ios,0
Verified Ax,879f6106-3b91-408e-8dd0-50005fa16937,ios,0
Verified Ax,0d3eaa90-0b2b-4029-bbbc-73b4fc04f8a1,android,0
"MacGuffins, LLC",30d850b7-cc5c-4dcc-bfd8-a58511bd14bb,android,0
"MacGuffins, LLC",1f3ba1f7-2cd8-4978-8ec0-865cf6c95543,android,0
Verified Ax,5f46cc12-27b1-43b7-b28d-b41871d05b98,ios,0
Verified Ax,3c162d5e-9cd6-4ac5-94e2-d97f8897b379,android,0
Verified Ax,c96a8f0e-d0e4-4730-9551-d73be81ecf3b,ios,1
Verified Ax,7168dc36-5337-4e01-bc7e-8da1ba7797c1,ios,0
Verified Ax,886a947d-9e37-4dcf-bdb3-98f008c5e3d8,android,0
"MacGuffins, LLC",ffaec873-b6be-4d71-b802-23d18ee46015,android,0
Verified Ax,c732bd65-9a02-4624-b6ec-0556b467e777,android,0
OnTheGo Cap'n,1a142b46-60c9-4f14-a519-be4d4a317028,ios,0
Organization Four,1da597a5-ffea-464d-b373-66c8ab66e175,ios,0
Verified Ax,327ed50c-c387-43d1-a0fc-b1a47f04846f,ios,0
Verified Ax,2c8ddae6-ca7a-40b4-8a44-f9766c99689f,android,1
"MacGuffins, LLC",f2d14a19-c415-46a8-b7f9-82b3d9481eab,ios,0
Verified Ax,adf0bacb-262e-406b-9bbd-01dfbda81ee2,ios,0
Verified Ax,95cb2fde-aa37-4bd9-b524-e9afdbc4854e,ios,0
Verified Ax,062c3e62-63ad-4cd1-8182-fdcc9d8a026e,ios,0
Verified Ax,5fd19ca3-1799-4334-a0a6-4baca61fd077,ios,1
Verified Ax,f92ebcec-0526-4bfc-96c7-3b3b02a2ed1a,android,1
"MacGuffins, LLC",56fd875b-2677-48e5-8e0a-ed17fa0cec6e,ios,0
"MacGuffins, LLC",de51441c-f1ac-453d-80b6-88bf8b73f5e4,ios,1
"MacGuffins, LLC",5e46bcf3-b54a-4fc0-a551-8becccfcbe24,android,1
"MacGuffins, LLC",1c7e620e-2b87-481d-88f3-e4e745a34fd5,android,0
"MacGuffins, LLC",6e12310a-4ce8-48be-b1f8-8d77bd456a4a,android,0
"MacGuffins, LLC",02a44e23-8a6e-44c1-aa60-3d4196f9d42d,android,0
Verified Ax,a41f75c3-0859-4334-93ae-6e6879775a07,ios,0
"MacGuffins, LLC",ab6f02b5-7554-4aa3-aaf0-20e2bce85f32,ios,0
"MacGuffins, LLC",236e14b3-7b3b-48ba-94a5-f7aa2f0f1296,ios,0
Verified Ax,2b32281f-49ae-450d-9c34-8d2b4642a23a,android,0
"MacGuffins, LLC",08203a70-0c11-4516-9ca9-0d797481268b,ios,0
"MacGuffins, LLC",525ea2a5-0f61-48b1-80b0-04f3d231ba28,android,0
Verified Ax,f5f2f872-8aaa-454e-a4bc-a2f9efe9caeb,ios,0
Verified Ax,90b30069-3eb5-4096-b1f2-6796a9641058,android,0
Verified Ax,ef70c569-91c6-4e60-8bb7-69f1d6d726c4,ios,0
Verified Ax,1ce0b9e9-10ad-442e-ba07-217041e55224,android,1
Organization Four,7c0a3879-b3f7-4adb-a685-5ceade0a8e96,ios,1
Verified Ax,8db6e430-7689-484f-b166-523eb8000fc2,android,1
"MacGuffins, LLC",4f958e25-5e7d-4399-9338-44f7ac67440a,android,1
Socks Crunch,6381e936-66e4-46a2-a503-8f967c078a27,android,0
Verified Ax,8ef20981-ba79-4481-a855-0ee23cf0db76,android,0
Verified Ax,3a13fa2a-255f-4510-aaa6-5a21f07f782a,ios,0
"MacGuffins, LLC",347efb71-4e85-4e08-9356-86cf3592bea6,ios,0
Walnut Forge,c44addb4-bcd0-48a1-802f-3c90a9b7f14a,android,1
"MacGuffins, LLC",8961c9d7-e035-4c1e-abad-5c8a6a563d58,android,0
Verified Ax,89f7facf-a330-461d-a66f-ba1c78ce631d,android,0
Verified Ax,9483f5e6-0c78-46c3-ad35-a894261903d4,ios,0
Organization Four,fe778316-1ad2-434a-aedd-de9571adde16,android,1
Verified Ax,71b093e3-a2b7-4332-81c7-da6c4a4e913f,ios,0
Verified Ax,f14963f8-d6d2-4048-8c2f-6c3b1778abfc,android,0
"MacGuffins, LLC",d038debd-f5e1-4365-971e-23e9c6cffc84,ios,0
Verified Ax,b0f34e19-3012-4435-a0cd-94feb12cf089,android,0
Verified Ax,db1411bd-ffaa-47cf-bfbc-3c5ed5d67e4d,android,0
"MacGuffins, LLC",edfa205f-9048-408f-b3e3-5236e6310ff5,ios,0
Verified Ax,5f67ac53-d6b7-4368-806c-43e9445d1f24,ios,0
Verified Ax,ab809165-7157-4c68-af2b-6e6801837893,ios,0
"MacGuffins, LLC",0ddb2753-d5fa-470e-bfd8-42b1fd816d82,android,0
Verified Ax,b47fdc2d-2049-42c7-835a-b05a63cdd3bd,android,0
Verified Ax,6fafc0b9-1777-4e43-9d0c-187418d9178e,ios,1
Verified Ax,d100f7c4-96ac-4595-9705-e941d9ba9047,ios,0
"MacGuffins, LLC",056be777-efbd-41dc-815d-8eac7334ba50,ios,1
Verified Ax,58780865-2ca4-4be7-9aaf-63f13e6165c3,ios,0
"MacGuffins, LLC",06d69e87-b2f1-4f96-8f1d-1f961f0db251,android,1
"MacGuffins, LLC",0f49be1f-9847-4949-929f-1644c1ac6739,android,0
Verified Ax,d8924db3-fd82-4b7e-95bf-8d042060fe2f,ios,1
Verified Ax,2db19a18-4496-4714-90b9-7ed5f3139ddf,android,0
"MacGuffins, LLC",6231e34f-a65b-463f-bd6a-2d69b37c2f6f,android,0
"MacGuffins, LLC",a4113896-b8a7-422a-b977-ea48b03d08e6,ios,0
Verified Ax,08ddeb07-7b84-4946-bc1c-9c3effcd90aa,ios,0
"MacGuffins, LLC",5902b048-91b9-4ad3-8036-59874e5382c4,android,0
OnTheGo Cap'n,fc294f36-ad53-4a2e-b3a9-47e36762212a,ios,0
Verified Ax,c84e305f-197f-479f-b41c-abc040a05c7c,ios,0
Verified Ax,ff209275-8d36-41af-b23e-ce4ee99f167c,android,0
"MacGuffins, LLC",d35e17d6-ddb3-4c26-a9c4-58f52f8b03c7,ios,1
"MacGuffins, LLC",5495c94d-2aeb-4669-b7f2-b6d2543cbdfe,ios,1
Verified Ax,f7de62a8-eca0-450f-bbba-0e7571d5b366,android,1
Verified Ax,49b79397-8339-4655-bc53-b9fe17442bee,ios,0
Verified Ax,855da5aa-1650-40d2-bd31-62208a35fb07,android,0
Verified Ax,ec79bb3d-44ab-4ac5-8085-228569e43814,android,0
"MacGuffins, LLC",3221b06d-7061-4c67-9721-f750a35e0fcd,ios,0
Kinetic Bond,438a04d8-cfb0-40a0-a459-0a975419dfaa,android,0
Kinetic Bond,6c1cce71-327e-4343-89d5-e923c5935822,ios,0
OnTheGo Cap'n,8733db2a-b59d-4728-b6ce-7ca47e036c51,ios,0
"MacGuffins, LLC",d8cb9318-3a9f-4c55-9ea5-3565be6730d9,ios,0
"MacGuffins, LLC",c2b770db-efc7-4183-976b-4bb91e2ea20c,android,0
Verified Ax,716a208e-0c98-412e-8cbb-fea47ad00dbc,ios,0
Verified Ax,bf67585b-dbb3-4720-846f-3db8cef4d247,android,0
"MacGuffins, LLC",7bb3facd-d44c-47d5-bb84-ea00d750004d,ios,1
"MacGuffins, LLC",c772ed02-f0f0-498f-ba0d-eb1f95491ac5,android,0
"MacGuffins, LLC",eb64a809-d263-4430-9f6b-b449541cea99,ios,0
Verified Ax,09e50a46-7a1f-4636-b847-cc8458563d77,android,1
Verified Ax,df8046e3-4cb0-471d-b59c-e3ce89ca590b,android,0
Verified Ax,e3e2828e-bb95-4d45-ae1b-37f95fddf537,android,0
"MacGuffins, LLC",f17066fe-6c44-4eba-bd92-ec38212ac7c7,ios,0
"MacGuffins, LLC",0a083a71-f029-40f9-a751-71a4cfe83456,ios,1
Verified Ax,a55d9373-226e-4847-b3ba-41abfc3bcade,ios,0
Walnut Forge,6ac0750a-1893-45d0-ac03-c724e9e9cfc3,android,1
Verified Ax,bf9d0a42-ac4c-45d7-a2e2-46f92a09dc84,android,0
Verified Ax,5b7d4f84-81ad-4c79-83e5-8b9c6b57e18e,ios,1
"MacGuffins, LLC",28b1a063-20a2-4c2f-9e75-b400db6ae74a,android,1
Organization Four,d933524b-942d-4a8d-9a15-58a97fcb758a,android,0
Verified Ax,3c356640-0c70-4930-9be4-76ddb8e4d517,android,0
"MacGuffins, LLC",6ba0246c-157e-41ac-80a1-581b139943e5,android,1
Verified Ax,2721831c-faac-43db-9137-6119ed0ce1a4,android,1
Verified Ax,87a9935f-9f08-4586-88e0-0dfd161b90c9,ios,1
Verified Ax,1be8e89a-f786-4fed-af39-c0a69c1e35df,ios,0
Bee Aye En Aye En Aye Ess,8907fb6c-2172-453e-b3ed-f95d1a0d4230,ios,1
"MacGuffins, LLC",76b08312-32c6-438c-8ac2-f6cdbf9d545a,android,0
Verified Ax,aa8f50e5-8eeb-40a9-87de-5a0e1f078322,ios,0
Verified Ax,1a7873e1-0fd3-492c-8f75-55de11f7bb88,ios,1
Verified Ax,81c05420-32f4-429d-81c6-fb2f40275f67,android,0
Verified Ax,cf330cf7-62c9-42ec-aba8-3a4397bc1ce5,ios,0
Verified Ax,118a1f78-a756-4fac-8b3b-4f0754e3194d,ios,0
"MacGuffins, LLC",3cb3679a-a073-45ae-80d8-4a016d25a79e,android,0
Verified Ax,8b7b1178-5204-4cbb-b92c-c4b84d256f2a,ios,1
Verified Ax,d1241ada-a8b0-4fba-a006-a3552bf88f1f,android,0
"MacGuffins, LLC",207cd0f8-d5e5-438e-ad0d-8a49347c5b58,android,0
Verified Ax,8aac24c5-cf80-409b-b022-270f41d679bf,ios,0
OnTheGo Cap'n,ee1b84f6-c17b-4315-8cb9-d7e7dd4557b9,ios,1
Verified Ax,0a2ae744-6139-445c-b6ee-0a43a1606ad0,ios,0
Walnut Forge,e30edf26-0557-4788-a64f-4329f2da84a8,ios,1
Verified Ax,73f2a9a9-9e91-4637-b24c-8f12babcc3f2,ios,0
"MacGuffins, LLC",5e961b0b-b437-45ac-9395-dd5e1449859f,android,0
OnTheGo Cap'n,feffc19c-8354-4317-adab-a0289d03b4dd,android,0
"MacGuffins, LLC",d1fe4056-7670-4517-804b-50ac30ddc315,android,0
Socks Crunch,61bda92e-287f-47f5-91d9-c86bc6bf8e53,ios,0
"MacGuffins, LLC",60453857-bf62-4192-99fd-7bea94900d18,android,0
Verified Ax,3ff3701b-a57b-489c-ab45-bbd65b7ab0a3,ios,0
